Recap results for each fold:


====================== Fold 0 ====================== 
Saving model in /Users/lfoppiano/development/projects/grobid/grobid-home/tmp/material_nfold_0_faleffqznd.wapiti
Training input data: /Users/lfoppiano/development/projects/grobid/grobid-home/tmp/material4430465112287362039.train
Evaluation input data: /Users/lfoppiano/development/projects/grobid/grobid-home/tmp/material219957325820222084.test
=== START RAW RESULTS ===
CdRe	cdre	C	Cd	CdR	CdRe	e	Re	dRe	CdRe	INITCAP	NODIGIT	0	NOPUNCT	CdRe	XxXXx	XxXx	I-<formula>	I-<formula>
Ge	ge	G	Ge	Ge	Ge	e	Ge	Ge	Ge	INITCAP	NODIGIT	0	NOPUNCT	Ge	Xx	Xx	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Mg	mg	M	Mg	Mg	Mg	g	Mg	Mg	Mg	INITCAP	NODIGIT	0	NOPUNCT	Mg	Xx	Xx	I-<formula>	I-<formula>

δ	δ	δ	δ	δ	δ	δ	δ	δ	δ	NOCAPS	NODIGIT	1	NOPUNCT	δ	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
024	024	0	02	024	024	4	24	024	024	NOCAPS	ALLDIGIT	0	NOPUNCT	XXX	ddd	d	<value>	<value>

x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<value>	<value>

Sample	sample	S	Sa	Sam	Samp	e	le	ple	mple	INITCAP	NODIGIT	0	NOPUNCT	Sample	Xxxx	Xx	I-<name>	I-<name>
B	b	B	B	B	B	B	B	B	B	ALLCAPS	NODIGIT	1	NOPUNCT	B	X	X	<name>	<name>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<name>	<name>

LSCO	lsco	L	LS	LSC	LSCO	O	CO	SCO	LSCO	ALLCAPS	NODIGIT	0	NOPUNCT	LSCO	XXXX	X	I-<name>	I-<name>

SrFe	srfe	S	Sr	SrF	SrFe	e	Fe	rFe	SrFe	INITCAP	NODIGIT	0	NOPUNCT	SrFe	XxXXx	XxXx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
As	as	A	As	As	As	s	As	As	As	INITCAP	NODIGIT	0	NOPUNCT	As	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

La	la	L	La	La	La	a	La	La	La	INITCAP	NODIGIT	0	NOPUNCT	La	Xx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
CuO	cuo	C	Cu	CuO	CuO	O	uO	CuO	CuO	INITCAP	NODIGIT	0	NOPUNCT	CuO	XxX	XxX	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Na	na	N	Na	Na	Na	a	Na	Na	Na	INITCAP	NODIGIT	0	NOPUNCT	Na	Xx	Xx	I-<formula>	I-<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
CoO	coo	C	Co	CoO	CoO	O	oO	CoO	CoO	INITCAP	NODIGIT	0	NOPUNCT	CoO	XxX	XxX	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
⋅	⋅	⋅	⋅	⋅	⋅	⋅	⋅	⋅	⋅	ALLCAPS	NODIGIT	1	NOPUNCT	⋅	⋅	⋅	<formula>	<formula>
yH	yh	y	yH	yH	yH	H	yH	yH	yH	NOCAPS	NODIGIT	0	NOPUNCT	yH	xX	xX	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>

AOs	aos	A	AO	AOs	AOs	s	Os	AOs	AOs	INITCAP	NODIGIT	0	NOPUNCT	AOs	XXx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
6	6	6	6	6	6	6	6	6	6	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

YBa	yba	Y	YB	YBa	YBa	a	Ba	YBa	YBa	INITCAP	NODIGIT	0	NOPUNCT	YBa	XXx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Cu	cu	C	Cu	Cu	Cu	u	Cu	Cu	Cu	INITCAP	NODIGIT	0	NOPUNCT	Cu	Xx	Xx	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
OT	ot	O	OT	OT	OT	T	OT	OT	OT	ALLCAPS	NODIGIT	0	NOPUNCT	OT	XX	X	<formula>	<formula>

Y	y	Y	Y	Y	Y	Y	Y	Y	Y	ALLCAPS	NODIGIT	1	NOPUNCT	Y	X	X	I-<formula>	I-<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Pr	pr	P	Pr	Pr	Pr	r	Pr	Pr	Pr	INITCAP	NODIGIT	0	NOPUNCT	Pr	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
6	6	6	6	6	6	6	6	6	6	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Ba	ba	B	Ba	Ba	Ba	a	Ba	Ba	Ba	INITCAP	NODIGIT	0	NOPUNCT	Ba	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Cu	cu	C	Cu	Cu	Cu	u	Cu	Cu	Cu	INITCAP	NODIGIT	0	NOPUNCT	Cu	Xx	Xx	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
7	7	7	7	7	7	7	7	7	7	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
(	(	(	(	(	(	(	(	(	(	ALLCAPS	NODIGIT	1	OPENBRACKET	(	(	(	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<value>	<value>
≤	≤	≤	≤	≤	≤	≤	≤	≤	≤	ALLCAPS	NODIGIT	1	NOPUNCT	≤	≤	≤	<value>	<value>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
≤	≤	≤	≤	≤	≤	≤	≤	≤	≤	ALLCAPS	NODIGIT	1	NOPUNCT	≤	≤	≤	I-<value>	I-<value>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<value>	<value>
)	)	)	)	)	)	)	)	)	)	ALLCAPS	NODIGIT	1	ENDBRACKET	)	)	)	<other>	<other>

NpPd	nppd	N	Np	NpP	NpPd	d	Pd	pPd	NpPd	INITCAP	NODIGIT	0	NOPUNCT	NpPd	XxXXx	XxXx	I-<formula>	I-<formula>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Al	al	A	Al	Al	Al	l	Al	Al	Al	INITCAP	NODIGIT	0	NOPUNCT	Al	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

single	single	s	si	sin	sing	e	le	gle	ngle	NOCAPS	NODIGIT	0	NOPUNCT	single	xxxx	x	I-<shape>	I-<shape>
crystalline	crystalline	c	cr	cry	crys	e	ne	ine	line	NOCAPS	NODIGIT	0	NOPUNCT	crystalline	xxxx	x	<shape>	<shape>
LiTi	liti	L	Li	LiT	LiTi	i	Ti	iTi	LiTi	INITCAP	NODIGIT	0	NOPUNCT	LiTi	XxXXx	XxXx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

single	single	s	si	sin	sing	e	le	gle	ngle	NOCAPS	NODIGIT	0	NOPUNCT	single	xxxx	x	I-<shape>	I-<shape>
crystals	crystals	c	cr	cry	crys	s	ls	als	tals	NOCAPS	NODIGIT	0	NOPUNCT	crystals	xxxx	x	<shape>	<shape>
of	of	o	of	of	of	f	of	of	of	NOCAPS	NODIGIT	0	NOPUNCT	of	xx	x	<other>	<other>
Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Ru	ru	R	Ru	Ru	Ru	u	Ru	Ru	Ru	INITCAP	NODIGIT	0	NOPUNCT	Ru	Xx	Xx	<formula>	<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
−	−	−	−	−	−	−	−	−	−	ALLCAPS	NODIGIT	1	HYPHEN	−	−	−	<formula>	<formula>
xTixO	xtixo	x	xT	xTi	xTix	O	xO	ixO	TixO	NOCAPS	NODIGIT	0	NOPUNCT	xTixO	xXxxX	xXxX	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

LaPd	lapd	L	La	LaP	LaPd	d	Pd	aPd	LaPd	INITCAP	NODIGIT	0	NOPUNCT	LaPd	XxXXx	XxXx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Ge	ge	G	Ge	Ge	Ge	e	Ge	Ge	Ge	INITCAP	NODIGIT	0	NOPUNCT	Ge	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
10	10	1	10	10	10	0	10	10	10	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	<formula>	<formula>
M	m	M	M	M	M	M	M	M	M	ALLCAPS	NODIGIT	1	NOPUNCT	M	X	X	<formula>	<formula>
Pd	pd	P	Pd	Pd	Pd	d	Pd	Pd	Pd	INITCAP	NODIGIT	0	NOPUNCT	Pd	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Si	si	S	Si	Si	Si	i	Si	Si	Si	INITCAP	NODIGIT	0	NOPUNCT	Si	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
(	(	(	(	(	(	(	(	(	(	ALLCAPS	NODIGIT	1	OPENBRACKET	(	(	(	<other>	<other>
M	m	M	M	M	M	M	M	M	M	ALLCAPS	NODIGIT	1	NOPUNCT	M	X	X	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
Lu	lu	L	Lu	Lu	Lu	u	Lu	Lu	Lu	INITCAP	NODIGIT	0	NOPUNCT	Lu	Xx	Xx	I-<value>	I-<value>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	<value>	<value>
Y	y	Y	Y	Y	Y	Y	Y	Y	Y	ALLCAPS	NODIGIT	1	NOPUNCT	Y	X	X	<value>	<value>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	<value>	<value>
La	la	L	La	La	La	a	La	La	La	INITCAP	NODIGIT	0	NOPUNCT	La	Xx	Xx	<value>	<value>
)	)	)	)	)	)	)	)	)	)	ALLCAPS	NODIGIT	1	ENDBRACKET	)	)	)	<other>	<other>

Nd	nd	N	Nd	Nd	Nd	d	Nd	Nd	Nd	INITCAP	NODIGIT	0	NOPUNCT	Nd	Xx	Xx	I-<formula>	I-<formula>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
82	82	8	82	82	82	2	82	82	82	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
Ϫx	ϫx	Ϫ	Ϫx	Ϫx	Ϫx	x	Ϫx	Ϫx	Ϫx	INITCAP	NODIGIT	0	NOPUNCT	Ϫx	Xx	Xx	<formula>	<formula>
Sr	sr	S	Sr	Sr	Sr	r	Sr	Sr	Sr	INITCAP	NODIGIT	0	NOPUNCT	Sr	Xx	Xx	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Ce	ce	C	Ce	Ce	Ce	e	Ce	Ce	Ce	INITCAP	NODIGIT	0	NOPUNCT	Ce	Xx	Xx	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
18	18	1	18	18	18	8	18	18	18	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<formula>	<formula>
CuO	cuo	C	Cu	CuO	CuO	O	uO	CuO	CuO	INITCAP	NODIGIT	0	NOPUNCT	CuO	XxX	XxX	<formula>	<formula>
y	y	y	y	y	y	y	y	y	y	NOCAPS	NODIGIT	1	NOPUNCT	y	x	x	<formula>	<formula>
with	with	w	wi	wit	with	h	th	ith	with	NOCAPS	NODIGIT	0	NOPUNCT	with	xxxx	x	<other>	<other>
͑a͒	͑a͒	͑	͑a	͑a͒	͑a͒	͒	a͒	͑a͒	͑a͒	NOCAPS	NODIGIT	0	NOPUNCT	͑a͒	͑x͒	͑x͒	<other>	<other>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	NOCAPS	NODIGIT	1	NOPUNCT	ϭ	x	x	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	<other>	<value>
͑b͒	͑b͒	͑	͑b	͑b͒	͑b͒	͒	b͒	͑b͒	͑b͒	NOCAPS	NODIGIT	0	NOPUNCT	͑b͒	͑x͒	͑x͒	<other>	<value>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	NOCAPS	NODIGIT	1	NOPUNCT	ϭ	x	x	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
09	09	0	09	09	09	9	09	09	09	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<value>	<value>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	<other>	<other>
͑c͒	͑c͒	͑	͑c	͑c͒	͑c͒	͒	c͒	͑c͒	͑c͒	NOCAPS	NODIGIT	0	NOPUNCT	͑c͒	͑x͒	͑x͒	<other>	<other>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	ϭ	NOCAPS	NODIGIT	1	NOPUNCT	ϭ	x	x	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
18	18	1	18	18	18	8	18	18	18	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<value>	<value>

La	la	L	La	La	La	a	La	La	La	INITCAP	NODIGIT	0	NOPUNCT	La	Xx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
−	−	−	−	−	−	−	−	−	−	ALLCAPS	NODIGIT	1	HYPHEN	−	−	−	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
Ba	ba	B	Ba	Ba	Ba	a	Ba	Ba	Ba	INITCAP	NODIGIT	0	NOPUNCT	Ba	Xx	Xx	<formula>	<formula>
x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	<formula>	<formula>
CuO	cuo	C	Cu	CuO	CuO	O	uO	CuO	CuO	INITCAP	NODIGIT	0	NOPUNCT	CuO	XxX	XxX	<formula>	<formula>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

Mg	mg	M	Mg	Mg	Mg	g	Mg	Mg	Mg	INITCAP	NODIGIT	0	NOPUNCT	Mg	Xx	Xx	I-<formula>	I-<formula>

Mo	mo	M	Mo	Mo	Mo	o	Mo	Mo	Mo	INITCAP	NODIGIT	0	NOPUNCT	Mo	Xx	Xx	I-<name>	I-<name>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<name>	<name>
1222	1222	1	12	122	1222	2	22	222	1222	NOCAPS	ALLDIGIT	0	NOPUNCT	XXXX	dddd	d	<name>	<name>

x	x	x	x	x	x	x	x	x	x	NOCAPS	NODIGIT	1	NOPUNCT	x	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
04	04	0	04	04	04	4	04	04	04	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	<value>	<value>
)	)	)	)	)	)	)	)	)	)	ALLCAPS	NODIGIT	1	ENDBRACKET	)	)	)	<other>	<other>

YBa	yba	Y	YB	YBa	YBa	a	Ba	YBa	YBa	INITCAP	NODIGIT	0	NOPUNCT	YBa	XXx	Xx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
Cu	cu	C	Cu	Cu	Cu	u	Cu	Cu	Cu	INITCAP	NODIGIT	0	NOPUNCT	Cu	Xx	Xx	<formula>	<formula>
3	3	3	3	3	3	3	3	3	3	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
O	o	O	O	O	O	O	O	O	O	ALLCAPS	NODIGIT	1	NOPUNCT	O	X	X	<formula>	<formula>
6	6	6	6	6	6	6	6	6	6	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
+	+	+	+	+	+	+	+	+	+	ALLCAPS	NODIGIT	1	NOPUNCT	+	+	+	<formula>	<formula>
y	y	y	y	y	y	y	y	y	y	NOCAPS	NODIGIT	1	NOPUNCT	y	x	x	<formula>	<formula>

AM	am	A	AM	AM	AM	M	AM	AM	AM	ALLCAPS	NODIGIT	0	NOPUNCT	AM	XX	X	I-<name>	I-<name>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	<name>	<name>
sample	sample	s	sa	sam	samp	e	le	ple	mple	NOCAPS	NODIGIT	0	NOPUNCT	sample	xxxx	x	<name>	<name>

p	p	p	p	p	p	p	p	p	p	NOCAPS	NODIGIT	1	NOPUNCT	p	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<value>	<value>
069	069	0	06	069	069	9	69	069	069	NOCAPS	ALLDIGIT	0	NOPUNCT	XXX	ddd	d	<value>	<value>

SrFe	srfe	S	Sr	SrF	SrFe	e	Fe	rFe	SrFe	INITCAP	NODIGIT	0	NOPUNCT	SrFe	XxXXx	XxXx	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>
As	as	A	As	As	As	s	As	As	As	INITCAP	NODIGIT	0	NOPUNCT	As	Xx	Xx	<formula>	<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<formula>	I-<formula>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	<formula>	<formula>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

LiFeAs	lifeas	L	Li	LiF	LiFe	s	As	eAs	FeAs	INITCAP	NODIGIT	0	NOPUNCT	LiFeAs	XxXxXx	XxXxXx	I-<formula>	I-<formula>

thinner	thinner	t	th	thi	thin	r	er	ner	nner	NOCAPS	NODIGIT	0	NOPUNCT	thinner	xxxx	x	I-<name>	I-<name>
than	than	t	th	tha	than	n	an	han	than	NOCAPS	NODIGIT	0	NOPUNCT	than	xxxx	x	<name>	<name>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<name>	<name>
unit	unit	u	un	uni	unit	t	it	nit	unit	NOCAPS	NODIGIT	0	NOPUNCT	unit	xxxx	x	<name>	I-<shape>
cells	cells	c	ce	cel	cell	s	ls	lls	ells	NOCAPS	NODIGIT	0	NOPUNCT	cells	xxxx	x	<name>	<shape>

Bi	bi	B	Bi	Bi	Bi	i	Bi	Bi	Bi	INITCAP	NODIGIT	0	NOPUNCT	Bi	Xx	Xx	I-<name>	I-<name>
2212	2212	2	22	221	2212	2	12	212	2212	NOCAPS	ALLDIGIT	0	NOPUNCT	XXXX	dddd	d	<name>	<name>
thin	thin	t	th	thi	thin	n	in	hin	thin	NOCAPS	NODIGIT	0	NOPUNCT	thin	xxxx	x	I-<shape>	I-<shape>
films	films	f	fi	fil	film	s	ms	lms	ilms	NOCAPS	NODIGIT	0	NOPUNCT	films	xxxx	x	<shape>	<shape>

y	y	y	y	y	y	y	y	y	y	NOCAPS	NODIGIT	1	NOPUNCT	y	x	x	I-<variable>	I-<variable>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	<other>	<other>
0	0	0	0	0	0	0	0	0	0	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	I-<value>	I-<value>

MgB	mgb	M	Mg	MgB	MgB	B	gB	MgB	MgB	INITCAP	NODIGIT	0	NOPUNCT	MgB	XxX	XxX	I-<formula>	I-<formula>
2	2	2	2	2	2	2	2	2	2	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	<formula>	<formula>

